http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page18-eng.aspx,"Canadian Human Rights Commission","Longo &amp; Associates",P0800416,2007-10-16,"0499 Other professional services not elsewhere specified","2007-10-25 to 208-03-31",,17066.00,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page19-eng.aspx,"Canadian Human Rights Commission","Nashel Management Inc.",P0800387,2007-10-02,"0492 Research Contracts","2007-10-02 to 2007-12-31",,14840.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page20-eng.aspx,"Canadian Human Rights Commission","Peak Learning Inc.",P0800427,2007-11-09,"0448 Purchase of training packages and courses","007-10-22 to 2008-03-31",,25000.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page21-eng.aspx,"Canadian Human Rights Commission","PF Consulting Inc.",P0800458,2007-11-05,"0491 Management consulting","2007-11-05 to 2008-01-31",,22525.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page22-eng.aspx,"Canadian Human Rights Commission","Sack Goldblatt Mitchell LLP",P0800464,2007-11-05,"0499 Other professional services not elsewhere specified","2007-11-13 to 2008-06-30",,22824.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page23-eng.aspx,"Canadian Human Rights Commission","Synerma Inc.",P0800502,2007-11-26,"0491 Management consulting","2007-11-30 to 2008-03-31",,103111.50,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter3_trimestre3/2007page24-eng.aspx,"Canadian Human Rights Commission","University of Ottawa",P0800477,2007-11-14,"0492 Research Contracts","2007-11-14 to 2008-03-31",,24900.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page1-eng.aspx,"Canadian Human Rights Commission","Barbara Personnel",P0800363,2007-09-07,"0813 Temporary help services","2007-09-17 to 2009-03-31",,84977.07,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page2-eng.aspx,"Canadian Human Rights Commission","Barbara Personnel",P0800381,2007-09-27,"0813 Temporary help services","2007-10-01 to 2008-03-31",,32206.09,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page3-eng.aspx,"Canadian Human Rights Commission","Institute on Governance",P0800382,2007-09-28,"0491 Management consulting","2007-10-01 to 2007-12-15",,10918.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page4-eng.aspx,"Canadian Human Rights Commission","Kirkland Strategies Inc.",P0800302,2007-07-18,"0460 Protection services","2007-09-03 to 2007-09-07",,28317.90,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page5-eng.aspx,"Canadian Human Rights Commission","Knezevic Consultants",P0800368,2007-09-14,"0499 Other professional services not elsewhere specified","2007-09-17 to 2008-03-15",,24804.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page6-eng.aspx,"Canadian Human Rights Commission","Maxsys Aboriginal Services",P0800303,2007-07-19,"0813 Temporary help services","2007-07-24 to 2007-12-13",,22697.25,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page7-eng.aspx,"Canadian Human Rights Commission","Maxsys Aboriginal Services",P0800306,2007-07-25,"0813 Temporary help services","2007-07-30 to 2007-12-20",,22697.25,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page8-eng.aspx,"Canadian Human Rights Commission","Maxsys Aboriginal Services",P0800361,2007-09-07,"0813 Temporary help services","2007-09-12 to 2007-12-03",,12937.44,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page9-eng.aspx,"Canadian Human Rights Commission","Peak Learning Inc.",P0800319,2007-08-02,"0447 Tuition fees and costs of attending courses including seminar","2007-08-02 to 2007-09-06",,25000.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page10-eng.aspx,"Canadian Human Rights Commission","Policing &amp; Security Management Services",P0800348,2007-08-28,"0499 Other professional services not elsewhere specified","2007-09-01 to 2007-12-31",,75296.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page11-eng.aspx,"Canadian Human Rights Commission","Pierre Viau Associates Inc.",P0800329,2007-08-14,"0447 Tuition fees and costs of attending courses including seminar","2007-08-07 to 2007-12-31",,24380.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page12-eng.aspx,"Canadian Human Rights Commission","Synerma Inc.",P0800317,2007-08-01,"0499 Other professional services not elsewhere specified","2007-08-07 to 2007-09-14",,15900.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter2_trimestre2/2007page13-eng.aspx,"Canadian Human Rights Commission","Shepherd, Catherine",P0800367,2007-09-13,"0492 Research Contracts","0492 Research Contracts",,22048.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page1-eng.aspx,"Canadian Human Rights Commission","Barbara Personnel",P0800015,2007-05-01,"0813 Temporary help services","2007-04-10 to 2007-06-15",,17011.73,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page2-eng.aspx,"Canadian Human Rights Commission","Barbara Personnel",P0800093,2007-05-04,"0813 Temporary help services","2007-05-10 to 2007-10-02",,35981.70,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page3-eng.aspx,"Canadian Human Rights Commission","Barbara Personnel",P0800222,2007-05-28,"0813 Temporary help services","2007-05-25 to 2007-10-17",,22697.25,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page4-eng.aspx,"Canadian Human Rights Commission","Barbara Personnel",P0800247,2007-06-07,"0813 Temporary help services","2007-06-12 to 2007-10-26",,13096.51,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page5-eng.aspx,"Canadian Human Rights Commission","CSI Consulting",P0800278,2007-06-27,"0813 Temporary help services","2007-06-28 to 2007-09-17",,46373.94,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page6-eng.aspx,"Canadian Human Rights Commission","CSI Consulting",P0800279,2007-06-27,"0813 Temporary help services","2007-06-28 to 2007-12-18",,64037.25,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page7-eng.aspx,"Canadian Human Rights Commission","Dare Human Resources",P0800020,2007-04-25,"0813 Temporary help services","2007-04-10 to 2007-07-13",,14940.84,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page8-eng.aspx,"Canadian Human Rights Commission","Dare Human Resources",P0800180,2007-05-07,"0813 Temporary help services","2007-05-10 to 2007-10-02",,19875.00,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page9-eng.aspx,"Canadian Human Rights Commission","Furlow Financial Corporation",P0800227,2007-05-30,"0499 Other professional services not elsewhere specified","2007-05-30 to 2008-03-31",,24804.00,Contract
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page10-eng.aspx,"Canadian Human Rights Commission","Global Dialogues Inc.",P0700664,2007-04-17,"0499 Other professional services not elsewhere specified","2007-04-16 to 2007-05-25",,18550.00,"Call-up against a standing offer"
http://www.chrc-ccdp.ca/disclosure_divulgation/quarter1_trimestre1/2007page11-eng.aspx,"Canadian Human Rights Commission","Global Dialogues Inc.",P0800033,2007-04-17,"0499 Other professional services not elsewhere specified","2007-04-16 to 2007-05-25",,18550.00,"Call-up against a standing offer"
