http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5161,"Canada Economic Development for Quebec Regions","Exact Air Inc.",201100330,2010-06-22,"0561 - Rental of aircraft","2010-06-28 to 2010-06-30",,9968.19,"Charter flight for Agency&#39;s representation by the Minister"
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5150,"Canada Economic Development for Quebec Regions","Brigden, Catherine",201100326,2010-06-22,"0494 - Translation services","2010-06-22 to 2011-03-31",,21525.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5166,"Canada Economic Development for Quebec Regions","I.C.I INFLUENCE COMMUNICATIONS",201100327,2010-06-22,"0351 - Communication prof svcs","2011-03-31 to 2011-03-31",,18023.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5146,"Canada Economic Development for Quebec Regions",Altel,201100334,2010-06-28,"0460 - Protection services","2010-07-28 to 2010-10-01",,12208.67,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5163,"Canada Economic Development for Quebec Regions","Freebalance Inc.",201100342,2010-06-29,"0524 - Rental computer software","2011-03-30 to 2012-03-29",,77239.05,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5122,"Canada Economic Development for Quebec Regions","Exact Air Inc.",2010006031,2009-11-06,"0561 - Rental of aircraft","2009-11-06 to 2009-11-06",,2446.50,"Charter flight for Agency&#39;s representation by the Minister"
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5128,"Canada Economic Development for Quebec Regions","Lorraine Frappier",201001294,2010-01-15,"0351 - Communication prof svcs","2009-12-08 to 2010-03-31",,41910.00,
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5109,"Canada Economic Development for Quebec Regions","Cargair Ltee/ Max Aviation",201001363,2010-01-27,"0561 - Rental of aircraft","2010-02-08 to 2010-02-09",,4626.49,"Charter flight for Agency&#39;s representation by the Minister"
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5110,"Canada Economic Development for Quebec Regions","Cargair Ltee/ Max Aviation",201001365,2010-01-27,"0561 - Rental of aircraft","2010-02-12 to 2010-02-12",,4962.65,"Charter flight for Agency&#39;s representation by the Minister"
http://www.dec-ced.gc.ca/eng/disclosure/contracts/detail.html?p_ide_infrm_apprb=5119,"Canada Economic Development for Quebec Regions","Enseignes Pattison Sign Group",201001392,2010-02-05,"1179 - Misc manufactured articles","2009-11-23 to 2010-03-31",,10374.38,
