http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872423&,"National Film Board","MACSTATION VANCOUVER",872423,2010-11-10,"1227 - Acquisition of Computer Equipment - Small - Desktop/Personal/Portable/Keyboard",,2010-11-30,11477.90,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872399&,"National Film Board","DATROX COMPUTER TECHNOLOGIES INC.",872399,2010-11-09,"1226 - Acquisition of Computer Equipment - Large/Medium - Mainframe, Mini",,2010-11-30,15351.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872251&,"National Film Board","DATROX COMPUTER TECHNOLOGIES INC.",872251,2010-11-04,"1226 - Acquisition of Computer Equipment - Large/Medium - Mainframe, Mini",,2010-11-30,23971.50,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872209&,"National Film Board","CSI LEASING CANADA LTD.",872209,2010-11-02,"0525 - Rental of Computer Equipment","2010-12-01 to 2013-09-30",,23571.54,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872056&,"National Film Board","SOFTCHOICE CORP.",872056,2010-10-27,"1226 - Acquisition of Computer Equipment - Large/Medium - Mainframe, Mini",,2010-11-15,15909.68,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=872010&,"National Film Board","CEV INC",872010,2010-10-26,"1219 - Acquisition of Other Machinery and Parts",,2010-11-10,21865.20,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=871934&,"National Film Board","GLOBAL MAGNETIQUE INC.",871934,2010-10-21,"1172 - Materials and Supplies, Office and Stationers Supplies",,2010-10-31,10271.10,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=871892&,"National Film Board",ATEME,871892,2010-10-20,"1228 - Acquisition of Computer Software",,2010-10-22,18091.40,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=3&anneef=2010-2011&annee=2010&refe=871779&,"National Film Board","PYXIS TECHNOLOGIES INC.",871779,2010-10-18,"0472 - Information Technology Consultants",,2010-10-31,42924.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=871191&,"National Film Board","EDGEWOOD STUDIOS",871191,2010-09-29,"0522 - Rental of Image/Video Communications Equipment",,2010-10-19,16459.20,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=870889&,"National Film Board","9082-5134 QUEBEC INC.",870889,2010-09-21,"0472 - Information Technology Consultants",,2010-10-15,21000.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=870608&,"National Film Board","2 ASSOCIES",870608,2010-09-10,"0472 - Information Technology Consultants",,2010-09-25,13466.25,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=870560&,"National Film Board","XEROX CANADA LTEE.",870560,2010-09-09,"0533 - Rental of Machinery, Office Furniture and Fixtures and Other Equipment","2010-09-09 to 2015-09-30",,13419.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=870555&,"National Film Board","DVS DIGITAL VIDEO INC.",870555,2010-09-09,"1228 - Acquisition of Computer Software",,2010-09-15,15833.97,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=870307&,"National Film Board","MERCURY FILMS INC",870307,2010-09-07,"0570 - Rental - Other",,2010-09-30,10500.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=870301&,"National Film Board","SOFTCHOICE CORP.",870301,2010-09-07,"1227 - Acquisition of Computer Equipment - Small - Desktop/Personal/Portable/Keyboard",,2010-09-25,12905.42,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869998&,"National Film Board","GLOBAL MAGNETIQUE INC.",869998,2010-09-03,"1172 - Materials and Supplies, Office and Stationers Supplies",,2010-09-15,9980.25,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869814&,"National Film Board","ICUC MODERATION SERVICES INC.",869814,2010-08-27,"0472 - Information Technology Consultants",,2010-12-31,19845.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869752&,"National Film Board","DATROX COMPUTER TECHNOLOGIES INC.",869752,2010-08-24,"1226 - Acquisition of Computer Equipment - Large/Medium - Mainframe, Mini",,2010-09-10,18831.75,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869743&,"National Film Board","DATROX COMPUTER TECHNOLOGIES INC.",869743,2010-08-24,"1226 - Acquisition of Computer Equipment - Large/Medium - Mainframe, Mini",,2010-09-20,25651.50,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869535&,"National Film Board","DUCLOS, GILBERT",869535,2010-08-13,"0522 - Rental of Image/Video Communications Equipment",,2010-08-31,13125.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869404&,"National Film Board","GLOBAL MAGNETIQUE INC.",869404,2010-08-06,"1226 - Acquisition of Computer Equipment - Large/Medium - Mainframe, Mini",,2010-08-20,34650.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869341&,"National Film Board","CSI LEASING CANADA LTD.",869341,2010-08-03,"1219 - Acquisition of Other Machinery and Parts",,2010-08-31,45150.00,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869272&,"National Film Board","GLOBAL MAGNETIQUE INC.",869272,2010-07-30,"1172 - Materials and Supplies, Office and Stationers Supplies",,2010-08-15,10151.61,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869197&,"National Film Board","SOFTCHOICE CORP.",869197,2010-07-27,"1228 - Acquisition of Computer Software",,2010-08-31,28172.55,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869210&,"National Film Board","VERREAULT, MYRIAM",869210,2010-07-27,"0522 - Rental of Image/Video Communications Equipment",,2010-08-15,10525.20,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869187&,"National Film Board","SONO VIDEO INC",869187,2010-07-26,"1219 - Acquisition of Other Machinery and Parts",,2010-08-20,24996.12,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869156&,"National Film Board",SENCORE,869156,2010-07-23,"1219 - Acquisition of Other Machinery and Parts",,2010-08-15,21534.21,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=869148&,"National Film Board","GLOBAL MAGNETIQUE INC.",869148,2010-07-23,"1172 - Materials and Supplies, Office and Stationers Supplies",,2010-08-15,10470.60,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=868863&,"National Film Board","MEDWAVE OPTIQUE INC.",868863,2010-07-09,"1222 - Acquisition of Data (Message/Text and Computer) Communications Equipment",,2010-07-31,17645.99,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=868823&,"National Film Board","AERIAL CAMERA OPERATIONS LTD",868823,2010-07-08,"0522 - Rental of Image/Video Communications Equipment",,2010-07-31,9835.22,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=868795&,"National Film Board","SUNRISE HELICOPTERS INC",868795,2010-07-07,"0570 - Rental - Other",,2010-07-31,17734.50,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=2&anneef=2010-2011&annee=2010&refe=868804&,"National Film Board","PYXIS TECHNOLOGIES INC.",868804,2010-07-07,"0472 - Information Technology Consultants","2010-07-07 to 2010-12-31",,96508.13,
http://www.onf-nfb.gc.ca/eng/about-us/publications/contrat-detail.php?trimestre=1&anneef=2010-2011&annee=2010&refe=868710&,"National Film Board","GLOBAL MAGNETIQUE INC.",868710,2010-06-30,"1172 - Materials and Supplies, Office and Stationers Supplies",,2010-07-10,10151.61,
