http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=403,"National Energy Board","Jean Ragan",,2007-04-18,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=402,"National Energy Board","Ajilon Canada",,2007-04-17,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=371,"National Energy Board","Informetrica Inc.",,2007-04-16,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=369,"National Energy Board","Microsoft Canada Corp.",,2007-04-11,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=370,"National Energy Board",Metafore,,2007-04-01,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=365,"National Energy Board","PIRA Energy Group",,2007-04-01,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=378,"National Energy Board","Systematic Solutions Inc",,2007-03-31,"0411 Training Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=366,"National Energy Board","ESRI Canada Ltd.",,2007-03-28,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=373,"National Energy Board","Xerox Canada Ltd.",,2007-03-28,"1003 Rental - Printing Equipment &amp; Usage",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=367,"National Energy Board","Nisha Technologies",,2007-03-27,"1102 Computer Media &amp; Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=368,"National Energy Board","Nisha Technologies",,2007-03-27,"1102 Computer Media &amp; Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=381,"National Energy Board","Jean Ragan",,2007-03-27,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=364,"National Energy Board","Lippman Consulting Inc.",,2007-03-27,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=379,"National Energy Board","Towers Perrin",,2007-03-22,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=363,"National Energy Board","Systematic Solutions Inc",,2007-03-13,"0411 Training Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=356,"National Energy Board","Cambridge Energy Research",,2007-03-09,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=355,"National Energy Board","Formark Consulting Ltd.",,2007-03-08,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=354,"National Energy Board","Dell Canada Inc.",,2007-03-06,"1102 Computer Media &amp; Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=357,"National Energy Board","Cambridge Energy Research",,2007-03-01,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=362,"National Energy Board","Deloitte and touche Inc",,2007-02-21,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=361,"National Energy Board","Apache Superior Printing",,2007-02-13,"0703 External Printing",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=454,"National Energy Board","Whatif? Technologies Inc.",,2007-02-07,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=375,"National Energy Board","FreeBalance inc",,2007-02-06,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=353,"National Energy Board","Systematic Solutions Inc.",,2007-02-06,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=360,"National Energy Board","Management Developmentors",,2007-02-02,"0411 Training Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=347,"National Energy Board","Quality Management Institute",,2007-01-30,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=359,"National Energy Board","Quality Management Institute",,2007-01-29,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=352,"National Energy Board","FreeBalance Inc.",,2007-01-26,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=346,"National Energy Board","International Simultaneous Translation Services Ltd.",,2007-01-18,"0614 Interpretation Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=376,"National Energy Board","Ajilon Canada",,2007-01-17,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=351,"National Energy Board","Sierra Systems Consultants",,2007-01-15,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=348,"National Energy Board","Goodman, McDougall and Assocites LTD",,2007-01-05,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=358,"National Energy Board","Goodman, McDougall and Assocites LTD",,2007-01-05,"0618 Other Business Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=345,"National Energy Board","Emond Harnden, LPP",,2006-12-12,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=349,"National Energy Board","EOS Research and Consulting Ltd",,2006-12-08,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=344,"National Energy Board","Henderson Communications",,2006-12-08,"0618 Other Business Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=350,"National Energy Board","Josie Stiles",,2006-11-30,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=341,"National Energy Board","Nisha Technologies",,2006-11-09,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=340,"National Energy Board","Xerox Canada Ltd.",,2006-11-06,"1003 Rental - Printing Equipment &amp; Usage",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=339,"National Energy Board","Emond Harnden LPP",,2006-11-01,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=333,"National Energy Board","Teknion Furniture",,2006-10-31,"1111 Office Furniture and Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=338,"National Energy Board","Ajilon Canada Inc",,2006-10-31,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=332,"National Energy Board","Neopost Canada Limited",,2006-10-26,"1112 Other Office Equipment and Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=328,"National Energy Board",VersionOne,,2006-10-20,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=322,"National Energy Board","PMO Global Services",,2006-10-11,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=318,"National Energy Board","Nisha Technologies",,2006-10-10,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=316,"National Energy Board","Nisha Technologies",,2006-10-05,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=317,"National Energy Board","Nisha Technologies",,2006-10-05,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=323,"National Energy Board","Darlene Ursulak",,2006-10-02,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=326,"National Energy Board","Saintonge Alliance Inc.",,2006-10-02,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=327,"National Energy Board","HFP Acoustical Consultants Corp.",,2006-09-28,"0411 Training Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=324,"National Energy Board","Sierra Systems",,2006-09-27,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=337,"National Energy Board","Dancing Bear Consulting Inc.",,2006-09-25,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=342,"National Energy Board","Systematic Solutions, Inc.",,2006-09-15,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=336,"National Energy Board","Aleate Advisory Services",,2006-09-13,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=315,"National Energy Board","Quality Management Institute",,2006-09-12,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=320,"National Energy Board","North Cariboo Flying Service Ltd.",,2006-09-12,"1007 Rental - Aircraft",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=321,"National Energy Board","Inland Audio Visual",,2006-09-12,"1008 Rental - Other",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=314,"National Energy Board",Informetrica,,2006-08-29,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=312,"National Energy Board","Ziff Energy Group",,2006-08-28,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=313,"National Energy Board","Canadian Helicopters Ltd.",,2006-08-18,"1007 Rental - Aircraft",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=335,"National Energy Board","ServiceMaster of Calgary",,2006-08-17,"0621 Non Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=310,"National Energy Board","Microsoft Corporation",,2006-08-11,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=311,"National Energy Board","Nisha Technologies Inc.",,2006-08-10,"1101 Client Computing Devices",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=309,"National Energy Board","Emergency Response Institute Canada Inc.",,2006-07-25,"0411 Training Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=308,"National Energy Board","Divestco Inc.",,2006-07-24,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=330,"National Energy Board","Teknion Furniture",,2006-07-14,"1111 Office Furniture and Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=331,"National Energy Board","Teknion Roy &amp; Breton Inc.",,2006-07-14,"1111 Office Furniture and Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=334,"National Energy Board","Chinook Solutions Inc.",,2006-07-05,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=343,"National Energy Board","Summit Consulting Ltd.",,2006-07-01,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=307,"National Energy Board","Care Factor Computer Services Inc.",,2006-06-30,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=319,"National Energy Board","Inland Audio Visual",,2006-06-26,"1008 Rental - Other",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=305,"National Energy Board","Right Management Consultants",,2006-06-22,"0601 Management Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=306,"National Energy Board","Summit Consulting Ltd.",,2006-06-22,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=304,"National Energy Board","McIntyre Group Office Services",,2006-06-14,"0621 Non Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=301,"National Energy Board","Summit Consulting Ltd.",,2006-06-13,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=302,"National Energy Board","Liegh Phillips",,2006-06-13,"0601 Management Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=303,"National Energy Board","Eagle Professional Resourses Inc.",,2006-06-13,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=299,"National Energy Board","Whatif Technologies Inc.",,2006-06-12,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=300,"National Energy Board","CCSI Technology Solutions Corp.",,2006-06-12,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=298,"National Energy Board","Eagle Professional Resourses Inc.",,2006-06-09,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=296,"National Energy Board","Edmond Harden, LLP",,2006-05-31,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=295,"National Energy Board",Metafore,,2006-05-24,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=329,"National Energy Board","Nisha Technologies Inc.",,2006-05-24,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=293,"National Energy Board","Rocky Mountain Adventure Medicine Inc.",,2006-05-16,"0411 Training Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=290,"National Energy Board","Air Tindi",,2006-05-11,"1007 Rental - Aircraft",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=291,"National Energy Board","Thema Communications Inc.",,2006-05-11,"0613 Translation Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=292,"National Energy Board","Harfang Translation",,2006-05-11,"0613 Translation Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=289,"National Energy Board","IMV Projects",,2006-05-08,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=297,"National Energy Board","CNW Group",,2006-05-08,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=288,"National Energy Board","Eagle Professional Resourses Inc.",,2006-05-01,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=285,"National Energy Board","DMTI Spatial Inc.",,2006-04-27,"0622 Computer Services - Data Entry",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=287,"National Energy Board","Patching Associates Acoustical Engineering Ltd.",,2006-04-27,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=286,"National Energy Board","Right Management Consultants",,2006-04-17,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=275,"National Energy Board","PIRA Energy Group",,2006-04-04,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=274,"National Energy Board","Open Text Corporation",,2006-03-30,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=273,"National Energy Board","CGI Information Systems and Management Consultants Inc.",,2006-03-28,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=269,"National Energy Board","PIRA Energy Group",,2006-03-27,"0601 Management Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=284,"National Energy Board","FreeBalance Inc.",,2006-03-27,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=283,"National Energy Board","Grand and Toy",,2006-03-23,"0901 Office Supplies",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=276,"National Energy Board","Global Insight (USA) Inc.",,2006-03-23,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=268,"National Energy Board","Van Ham Resources Inc.",,2006-03-20,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=272,"National Energy Board","Hummingbird Communications Ltd.",,2006-03-17,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=277,"National Energy Board","Lippman Consulting, Inc.",,2006-03-17,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=278,"National Energy Board","Lippman Consulting, Inc.",,2006-03-16,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=271,"National Energy Board","Nisha Technologies",,2006-03-16,"1101 Client Computing Devices",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=265,"National Energy Board","Canadian Standards Association",,2006-03-16,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=263,"National Energy Board","Nisha Technologies Inc.",,2006-03-14,"1101 Client Computing Devices",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=264,"National Energy Board","Nisha Technologies Inc.",,2006-03-14,"1101 Client Computing Devices",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=260,"National Energy Board",Grafikom,,2006-03-10,"0703 External Printing",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=261,"National Energy Board","Inquisite Inc.",,2006-03-10,"0411 Training Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=259,"National Energy Board","ESRI Canada Ltd.",,2006-03-06,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=281,"National Energy Board","Nisha Technologies",,2006-03-03,"1101 Client Computing Devices",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=280,"National Energy Board","Nisha Technologies",,2006-03-02,"1101 Client Computing Devices",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=262,"National Energy Board","Lippman Consulting, Inc.",,2006-03-01,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=266,"National Energy Board","Cambridge Energy Research Associates Inc.",,2006-03-01,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=267,"National Energy Board","Cambridge Energy Research Associates Inc.",,2006-03-01,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=256,"National Energy Board","INTI Solutions Group",,2006-03-01,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=282,"National Energy Board","Supreme Basics",,2006-03-01,"0901 Office Supplies",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=254,"National Energy Board",Informetrica,,2006-02-27,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=255,"National Energy Board","Systematic Solutions, Inc.",,2006-02-27,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=253,"National Energy Board","Watson Wyatt Canada",,2006-02-24,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=251,"National Energy Board","Microsoft Canada Co.",,2006-02-21,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=252,"National Energy Board","Summit Consulting Ltd.",,2006-02-08,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=250,"National Energy Board","MultiCorpora R &amp; D Inc.",,2006-02-07,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=249,"National Energy Board","PEL Market Services",,2006-01-26,"0601 Management Consultants",,,,"Advance payment required"
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=258,"National Energy Board","QUASAR a division of CWB Group",,2006-01-23,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=279,"National Energy Board","Cambridge Energy Research Associates Inc.",,2006-01-23,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=243,"National Energy Board","Gartner Lee Limited",,2006-01-18,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=244,"National Energy Board","Whatif Technologies Inc.",,2006-01-18,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=242,"National Energy Board","b7kennedy &amp; Associates Inc.",,2006-01-16,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=240,"National Energy Board","Longview Systems",,2006-01-09,"1201 Repairs - Computer Hardware and Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=239,"National Energy Board","Educore Learning Inc.",,2006-01-06,"0411 Training Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=241,"National Energy Board","Hatch Optima",,2006-01-04,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=237,"National Energy Board","Karmar and Associates Ltd.",,2005-12-20,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=235,"National Energy Board","Eagle Professional Resourses Inc.",,2005-12-16,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=236,"National Energy Board","Ajilon Canada Inc.",,2005-12-16,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=238,"National Energy Board","Ajilon Canada Inc.",,2005-12-09,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=234,"National Energy Board","Deana Silverstone",,2005-12-09,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=233,"National Energy Board","Nisha Technologies",,2005-12-05,"1104 Server / Printers / Components",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=231,"National Energy Board","Sari Shernofsky",,2005-12-02,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=232,"National Energy Board","Air Tindi",,2005-12-02,"1007 Rental - Aircraft",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=228,"National Energy Board","EOS Research and Consulting Ltd.",,2005-11-29,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=229,"National Energy Board","Reade &amp; Associates",,2005-11-29,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=230,"National Energy Board","Softchoice Corporation",,2005-11-29,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=227,"National Energy Board","Kenn Borek Air Ltd.",,2005-11-25,"1007 Rental - Aircraft",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=248,"National Energy Board","Teknion Furniture Ltd.",,2005-11-22,"1111 Office Furniture and Parts",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=226,"National Energy Board","Xerox Canada Ltd.",,2005-11-14,"1003 Rental - Printing Equipment &amp; Usage",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=225,"National Energy Board","CSA Learning Centre",,2005-11-08,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=224,"National Energy Board","Blackadar &amp; Associates",,2005-11-04,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=223,"National Energy Board","Saintonge Alliance Inc.",,2005-11-02,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=222,"National Energy Board","Divestco Inc.",,2005-10-31,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=219,"National Energy Board","CGI Information Systems &amp; Management Consultants Inc.",,2005-10-27,"0602 Information Technology Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=220,"National Energy Board","OI MOSAIC",,2005-10-27,"0617 Other Professional Services",,,,"LNG Modeling Advice"
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=221,"National Energy Board","OI MOSAIC",,2005-10-27,"0617 Other Professional Services",,,,"LNG Design and Operations Advice"
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=246,"National Energy Board","Pinnical HR Inc.",,2005-10-21,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=215,"National Energy Board","Ajilon Canada Inc.",,2005-10-17,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=212,"National Energy Board","Summit Consulting Ltd.",,2005-09-30,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=214,"National Energy Board","ILS International Library Systems Corp.",,2005-09-30,"1103 Computer Software",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=217,"National Energy Board","Western Management Consultants",,2005-09-29,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=210,"National Energy Board","Barrington Research Group, Inc.",,2005-09-28,"0617 Other Professional Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=209,"National Energy Board","Hamilton Hall Soles Ray &amp; Berndtson Inc.",,2005-09-26,"0603 Other Consulting Services",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=207,"National Energy Board","Sydney PlusInternational, Corp",,2005-09-15,"0411 Training Consultants",,,,
http://www.neb-one.gc.ca/cntrctsrprtng/vwcntrct.aspx?id=208,"National Energy Board","Kelly Services",,2005-09-15,"0623 Temporary Help Services",,,,
